Date,Time,Location,Good_Group_Count,Evil_Group_Count,RaceWar_Side,Frag_Level,Frag_Class,Frag_Name,Frag_Guild,Frag_Race,Log_Number,Good Group,Good Group Logs,Evil Group,Evil Group Logs
06/05/24,A Gate Before a Large Mansion,1,1,Evils,37,Elementalist,Ifix,*-* Clan Ragnarok *-* ,Troll,298339,['[46 Shadowmage] Psybr o==(=Mithril=Knights=- (Gnome)'],['298338'],['[37 Elementalist] Ifix *-* Clan Ragnarok *-* (Troll)'],['298339']
05/28/24,An Obsidian Bridge Over a Fiery Chasm,17,11,Evils,40,Shock Reaver,Kungen,*-* Clan Ragnarok *-* ,Drow Elf,297960,"['[44 Earth Magus] Zloin o==(=Mithril=Knights=- (Grey Elf)', '[44 Disharmonist] Gnomad o==(=Mithril=Knights=- (Gnome)', '[44 Blademaster] Jethrus o==(=Mithril=Knights=- (Grey Elf)', '[44 Pyrokinetic] Poks o==(=Mithril=Knights=- (Githzerai)', '[42 Scoundrel] Dulz ~<=Shadow Knights=>~ (Vampire)', '[44 Pyrokinetic] Torpsi ~<=Shadow Knights=>~ (Githzerai)', '[44 Forest Druid] Niki ~<=Shadow Knights=>~ (Centaur)', '[44 Bounty Hunter] Ur o==(=Mithril=Knights=- (Barbarian)', '[44 Holyman] Kwirl o==(=Mithril=Knights=- (Grey Elf)', '[44 Swashbuckler] Matak o==(=Mithril=Knights=- (Vampire)', '[44 Earth Magus] Naj o==(=Mithril=Knights=- (Vampire)', '[43 Holyman] Aycer o==(=Mithril=Knights=- (Grey Elf)', '[44 Spiritualist] Col o==(=Mithril=Knights=- (Grey Elf)', '[43 Crusader] Zar o==(=Mithril=Knights=- (Githzerai)', '[44 Healer] Balen o==(=Mithril=Knights=- (Grey Elf)', '[43 Shadowmage] Draqus o==(=Mithril=Knights=- (Grey Elf)', '[44 Shadowmage] Dze o==(=Mithril=Knights=- (Vampire)']","['297937', '297938', '297939', '297940', '297941', '297942', '297943', '297944', '297945', '297946', '297947', '297948', '297949', '297950', '297951', '297952', '297953']","['[43 Brigand] Myrk *-* Clan Ragnarok *-* (Duergar)', '[43 Enslaver] Ra *-* Clan Ragnarok *-* (Githyanki)', '[43 MaUleR] Choro *-* Clan Ragnarok *-* (Duergar)', '[43 Guardian] Zhady *-* Clan Ragnarok *-* (Duergar)', '[43 Demonic Rider] Kiria *-* Clan Ragnarok *-* (Githyanki)', '[40 Shock Reaver] Kungen *-* Clan Ragnarok *-* (Drow Elf)', '[43 Shadowmage] Syl *-* Clan Ragnarok *-* (Drider)', '[43 Necrolyte] Skellen *-* Clan Ragnarok *-* (Githyanki)', '[43 Elementalist] Omm *-* Clan Ragnarok *-* (Troll)', '[42 Air Magus] Yost *-* Clan Ragnarok *-* (Vampire)', '[42 Earth Magus] Lom *-* Clan Ragnarok *-* (Vampire)']","['297955', '297956', '297957', '297958', '297959', '297960', '297961', '297962', '297963', '297964', '297965']"
05/28/24,An Obsidian Bridge Over a Fiery Chasm,17,13,Evils,43,Holyman,Thugan,*-* Clan Ragnarok *-* ,Drow Elf,297926,"['[44 Earth Magus] Zloin o==(=Mithril=Knights=- (Grey Elf)', '[44 Disharmonist] Gnomad o==(=Mithril=Knights=- (Gnome)', '[44 Blademaster] Jethrus o==(=Mithril=Knights=- (Grey Elf)', '[44 Pyrokinetic] Poks o==(=Mithril=Knights=- (Githzerai)', '[42 Scoundrel] Dulz ~<=Shadow Knights=>~ (Vampire)', '[44 Pyrokinetic] Torpsi ~<=Shadow Knights=>~ (Githzerai)', '[44 Forest Druid] Niki ~<=Shadow Knights=>~ (Centaur)', '[44 Bounty Hunter] Ur o==(=Mithril=Knights=- (Barbarian)', '[44 Holyman] Kwirl o==(=Mithril=Knights=- (Grey Elf)', '[44 Swashbuckler] Matak o==(=Mithril=Knights=- (Vampire)', '[44 Earth Magus] Naj o==(=Mithril=Knights=- (Vampire)', '[43 Holyman] Aycer o==(=Mithril=Knights=- (Grey Elf)', '[44 Spiritualist] Col o==(=Mithril=Knights=- (Grey Elf)', '[42 Crusader] Zar o==(=Mithril=Knights=- (Githzerai)', '[44 Healer] Balen o==(=Mithril=Knights=- (Grey Elf)', '[42 Shadowmage] Draqus o==(=Mithril=Knights=- (Grey Elf)', '[44 Shadowmage] Dze o==(=Mithril=Knights=- (Vampire)']","['297907', '297908', '297909', '297910', '297911', '297912', '297913', '297914', '297915', '297916', '297917', '297918', '297919', '297920', '297921', '297922', '297923']","['[43 Air Magus] Lielz *-* Clan Ragnarok *-* (Drow Elf)', '[43 Brigand] Myrk *-* Clan Ragnarok *-* (Duergar)', '[43 Holyman] Thugan *-* Clan Ragnarok *-* (Drow Elf)', '[43 Enslaver] Ra *-* Clan Ragnarok *-* (Githyanki)', '[43 MaUleR] Choro *-* Clan Ragnarok *-* (Duergar)', '[43 Guardian] Zhady *-* Clan Ragnarok *-* (Duergar)', '[43 Demonic Rider] Kiria *-* Clan Ragnarok *-* (Githyanki)', '[40 Shock Reaver] Kungen *-* Clan Ragnarok *-* (Drow Elf)', '[43 Shadowmage] Syl *-* Clan Ragnarok *-* (Drider)', '[43 Necrolyte] Skellen *-* Clan Ragnarok *-* (Githyanki)', '[43 Elementalist] Omm *-* Clan Ragnarok *-* (Troll)', '[42 Air Magus] Yost *-* Clan Ragnarok *-* (Vampire)', '[42 Earth Magus] Lom *-* Clan Ragnarok *-* (Vampire)']","['297924', '297925', '297926', '297927', '297928', '297929', '297930', '297931', '297932', '297933', '297934', '297935', '297936']"
05/28/24,An Obsidian Bridge Over a Fiery Chasm,16,14,Evils,41,Shadowmage,Sha,*-* Clan Ragnarok *-* ,Drow Elf,297902,"['[44 Earth Magus] Zloin o==(=Mithril=Knights=- (Grey Elf)', '[44 Blademaster] Jethrus o==(=Mithril=Knights=- (Grey Elf)', '[44 Pyrokinetic] Poks o==(=Mithril=Knights=- (Githzerai)', '[42 Scoundrel] Dulz ~<=Shadow Knights=>~ (Vampire)', '[44 Pyrokinetic] Torpsi ~<=Shadow Knights=>~ (Githzerai)', '[44 Forest Druid] Niki ~<=Shadow Knights=>~ (Centaur)', '[44 Bounty Hunter] Ur o==(=Mithril=Knights=- (Barbarian)', '[44 Holyman] Kwirl o==(=Mithril=Knights=- (Grey Elf)', '[44 Swashbuckler] Matak o==(=Mithril=Knights=- (Vampire)', '[44 Earth Magus] Naj o==(=Mithril=Knights=- (Vampire)', '[42 Holyman] Aycer o==(=Mithril=Knights=- (Grey Elf)', '[44 Spiritualist] Col o==(=Mithril=Knights=- (Grey Elf)', '[42 Crusader] Zar o==(=Mithril=Knights=- (Githzerai)', '[44 Healer] Balen o==(=Mithril=Knights=- (Grey Elf)', '[42 Shadowmage] Draqus o==(=Mithril=Knights=- (Grey Elf)', '[44 Shadowmage] Dze o==(=Mithril=Knights=- (Vampire)']","['297876', '297878', '297879', '297880', '297881', '297882', '297883', '297884', '297885', '297886', '297887', '297888', '297889', '297890', '297891', '297892']","['[43 Air Magus] Lielz *-* Clan Ragnarok *-* (Drow Elf)', '[43 Brigand] Myrk *-* Clan Ragnarok *-* (Duergar)', '[43 Holyman] Thugan *-* Clan Ragnarok *-* (Drow Elf)', '[43 Enslaver] Ra *-* Clan Ragnarok *-* (Githyanki)', '[43 MaUleR] Choro *-* Clan Ragnarok *-* (Duergar)', '[43 Guardian] Zhady *-* Clan Ragnarok *-* (Duergar)', '[43 Demonic Rider] Kiria *-* Clan Ragnarok *-* (Githyanki)', '[40 Shock Reaver] Kungen *-* Clan Ragnarok *-* (Drow Elf)', '[43 Shadowmage] Syl *-* Clan Ragnarok *-* (Drider)', '[41 Shadowmage] Sha *-* Clan Ragnarok *-* (Drow Elf)', '[43 Necrolyte] Skellen *-* Clan Ragnarok *-* (Githyanki)', '[43 Elementalist] Omm *-* Clan Ragnarok *-* (Troll)', '[42 Air Magus] Yost *-* Clan Ragnarok *-* (Vampire)', '[42 Earth Magus] Lom *-* Clan Ragnarok *-* (Vampire)']","['297893', '297894', '297895', '297896', '297897', '297898', '297899', '297900', '297901', '297902', '297903', '297904', '297905', '297906']"
05/28/24,An Obsidian Bridge Over a Fiery Chasm,17,14,Goodies,39,Shadowmage,Nom,o==(=Mithril=Knights=- ,Gnome,297868,"['[44 Earth Magus] Zloin o==(=Mithril=Knights=- (Grey Elf)', '[44 Blademaster] Jethrus o==(=Mithril=Knights=- (Grey Elf)', '[44 Pyrokinetic] Poks o==(=Mithril=Knights=- (Githzerai)', '[41 Scoundrel] Dulz ~<=Shadow Knights=>~ (Vampire)', '[44 Pyrokinetic] Torpsi ~<=Shadow Knights=>~ (Githzerai)', '[44 Forest Druid] Niki ~<=Shadow Knights=>~ (Centaur)', '[44 Bounty Hunter] Ur o==(=Mithril=Knights=- (Barbarian)', '[44 Holyman] Kwirl o==(=Mithril=Knights=- (Grey Elf)', '[44 Swashbuckler] Matak o==(=Mithril=Knights=- (Vampire)', '[39 Shadowmage] Nom o==(=Mithril=Knights=- (Gnome)', '[44 Earth Magus] Naj o==(=Mithril=Knights=- (Vampire)', '[42 Holyman] Aycer o==(=Mithril=Knights=- (Grey Elf)', '[44 Spiritualist] Col o==(=Mithril=Knights=- (Grey Elf)', '[42 Crusader] Zar o==(=Mithril=Knights=- (Githzerai)', '[44 Healer] Balen o==(=Mithril=Knights=- (Grey Elf)', '[42 Shadowmage] Draqus o==(=Mithril=Knights=- (Grey Elf)', '[44 Shadowmage] Dze o==(=Mithril=Knights=- (Vampire)']","['297858', '297860', '297861', '297862', '297863', '297864', '297865', '297866', '297867', '297868', '297869', '297870', '297871', '297872', '297873', '297874', '297875']","['[43 Air Magus] Lielz *-* Clan Ragnarok *-* (Drow Elf)', '[43 Brigand] Myrk *-* Clan Ragnarok *-* (Duergar)', '[43 Holyman] Thugan *-* Clan Ragnarok *-* (Drow Elf)', '[43 Enslaver] Ra *-* Clan Ragnarok *-* (Githyanki)', '[43 MaUleR] Choro *-* Clan Ragnarok *-* (Duergar)', '[43 Guardian] Zhady *-* Clan Ragnarok *-* (Duergar)', '[43 Demonic Rider] Kiria *-* Clan Ragnarok *-* (Githyanki)', '[40 Shock Reaver] Kungen *-* Clan Ragnarok *-* (Drow Elf)', '[43 Shadowmage] Syl *-* Clan Ragnarok *-* (Drider)', '[41 Shadowmage] Sha *-* Clan Ragnarok *-* (Drow Elf)', '[43 Necrolyte] Skellen *-* Clan Ragnarok *-* (Githyanki)', '[43 Elementalist] Omm *-* Clan Ragnarok *-* (Troll)', '[42 Air Magus] Yost *-* Clan Ragnarok *-* (Vampire)', '[42 Earth Magus] Lom *-* Clan Ragnarok *-* (Vampire)']","['297844', '297845', '297846', '297847', '297848', '297849', '297850', '297851', '297852', '297853', '297854', '297855', '297856', '297857']"
05/28/24,An Obsidian Bridge Over a Fiery Chasm,17,15,Evils,43,Spiritualist,Esy,*-* Clan Ragnarok *-* ,Drow Elf,297832,"['[44 Earth Magus] Zloin o==(=Mithril=Knights=- (Grey Elf)', '[44 Blademaster] Jethrus o==(=Mithril=Knights=- (Grey Elf)', '[44 Pyrokinetic] Poks o==(=Mithril=Knights=- (Githzerai)', '[41 Scoundrel] Dulz ~<=Shadow Knights=>~ (Vampire)', '[44 Pyrokinetic] Torpsi ~<=Shadow Knights=>~ (Githzerai)', '[44 Forest Druid] Niki ~<=Shadow Knights=>~ (Centaur)', '[44 Bounty Hunter] Ur o==(=Mithril=Knights=- (Barbarian)', '[44 Holyman] Kwirl o==(=Mithril=Knights=- (Grey Elf)', '[44 Swashbuckler] Matak o==(=Mithril=Knights=- (Vampire)', '[39 Shadowmage] Nom o==(=Mithril=Knights=- (Gnome)', '[44 Earth Magus] Naj o==(=Mithril=Knights=- (Vampire)', '[42 Holyman] Aycer o==(=Mithril=Knights=- (Grey Elf)', '[44 Spiritualist] Col o==(=Mithril=Knights=- (Grey Elf)', '[42 Crusader] Zar o==(=Mithril=Knights=- (Githzerai)', '[44 Healer] Balen o==(=Mithril=Knights=- (Grey Elf)', '[42 Shadowmage] Draqus o==(=Mithril=Knights=- (Grey Elf)', '[44 Shadowmage] Dze o==(=Mithril=Knights=- (Vampire)']","['297811', '297813', '297814', '297815', '297816', '297817', '297818', '297819', '297820', '297821', '297822', '297823', '297824', '297825', '297826', '297827', '297828']","['[43 Air Magus] Lielz *-* Clan Ragnarok *-* (Drow Elf)', '[43 Brigand] Myrk *-* Clan Ragnarok *-* (Duergar)', '[43 Holyman] Thugan *-* Clan Ragnarok *-* (Drow Elf)', '[43 Spiritualist] Esy *-* Clan Ragnarok *-* (Drow Elf)', '[43 Enslaver] Ra *-* Clan Ragnarok *-* (Githyanki)', '[43 MaUleR] Choro *-* Clan Ragnarok *-* (Duergar)', '[43 Guardian] Zhady *-* Clan Ragnarok *-* (Duergar)', '[43 Demonic Rider] Kiria *-* Clan Ragnarok *-* (Githyanki)', '[40 Shock Reaver] Kungen *-* Clan Ragnarok *-* (Drow Elf)', '[43 Shadowmage] Syl *-* Clan Ragnarok *-* (Drider)', '[41 Shadowmage] Sha *-* Clan Ragnarok *-* (Drow Elf)', '[43 Necrolyte] Skellen *-* Clan Ragnarok *-* (Githyanki)', '[43 Elementalist] Omm *-* Clan Ragnarok *-* (Troll)', '[41 Air Magus] Yost *-* Clan Ragnarok *-* (Vampire)', '[41 Earth Magus] Lom *-* Clan Ragnarok *-* (Vampire)']","['297829', '297830', '297831', '297832', '297833', '297834', '297835', '297836', '297837', '297838', '297839', '297840', '297841', '297842', '297843']"
05/28/24,An Obsidian Bridge Over a Fiery Chasm,18,16,Evils,38,Healer,Aikc,*-* Clan Ragnarok *-* ,Drow Elf,297797,"['[44 Earth Magus] Zloin o==(=Mithril=Knights=- (Grey Elf)', '[44 Disharmonist] Gnomad o==(=Mithril=Knights=- (Gnome)', '[44 Blademaster] Jethrus o==(=Mithril=Knights=- (Grey Elf)', '[44 Pyrokinetic] Poks o==(=Mithril=Knights=- (Githzerai)', '[41 Scoundrel] Dulz ~<=Shadow Knights=>~ (Vampire)', '[44 Pyrokinetic] Torpsi ~<=Shadow Knights=>~ (Githzerai)', '[44 Forest Druid] Niki ~<=Shadow Knights=>~ (Centaur)', '[44 Bounty Hunter] Ur o==(=Mithril=Knights=- (Barbarian)', '[44 Holyman] Kwirl o==(=Mithril=Knights=- (Grey Elf)', '[44 Swashbuckler] Matak o==(=Mithril=Knights=- (Vampire)', '[39 Shadowmage] Nom o==(=Mithril=Knights=- (Gnome)', '[44 Earth Magus] Naj o==(=Mithril=Knights=- (Vampire)', '[42 Holyman] Aycer o==(=Mithril=Knights=- (Grey Elf)', '[44 Spiritualist] Col o==(=Mithril=Knights=- (Grey Elf)', '[41 Crusader] Zar o==(=Mithril=Knights=- (Githzerai)', '[44 Healer] Balen o==(=Mithril=Knights=- (Grey Elf)', '[41 Shadowmage] Draqus o==(=Mithril=Knights=- (Grey Elf)', '[44 Shadowmage] Dze o==(=Mithril=Knights=- (Vampire)']","['297777', '297778', '297779', '297780', '297781', '297782', '297783', '297784', '297785', '297786', '297787', '297788', '297789', '297790', '297791', '297792', '297793', '297794']","['[43 Air Magus] Lielz *-* Clan Ragnarok *-* (Drow Elf)', '[43 Brigand] Myrk *-* Clan Ragnarok *-* (Duergar)', '[38 Healer] Aikc *-* Clan Ragnarok *-* (Drow Elf)', '[43 Holyman] Thugan *-* Clan Ragnarok *-* (Drow Elf)', '[43 Spiritualist] Esy *-* Clan Ragnarok *-* (Drow Elf)', '[43 Enslaver] Ra *-* Clan Ragnarok *-* (Githyanki)', '[43 MaUleR] Choro *-* Clan Ragnarok *-* (Duergar)', '[43 Guardian] Zhady *-* Clan Ragnarok *-* (Duergar)', '[43 Demonic Rider] Kiria *-* Clan Ragnarok *-* (Githyanki)', '[40 Shock Reaver] Kungen *-* Clan Ragnarok *-* (Drow Elf)', '[43 Shadowmage] Syl *-* Clan Ragnarok *-* (Drider)', '[41 Shadowmage] Sha *-* Clan Ragnarok *-* (Drow Elf)', '[43 Necrolyte] Skellen *-* Clan Ragnarok *-* (Githyanki)', '[43 Elementalist] Omm *-* Clan Ragnarok *-* (Troll)', '[41 Air Magus] Yost *-* Clan Ragnarok *-* (Vampire)', '[41 Earth Magus] Lom *-* Clan Ragnarok *-* (Vampire)']","['297795', '297796', '297797', '297798', '297799', '297800', '297801', '297802', '297803', '297804', '297805', '297806', '297807', '297808', '297809', '297810']"
05/28/24,An Obsidian Bridge Over a Fiery Chasm,18,17,Evils,43,Spiritualist,Kru,*-* Clan Ragnarok *-* ,Drow Elf,297762,"['[44 Earth Magus] Zloin o==(=Mithril=Knights=- (Grey Elf)', '[44 Disharmonist] Gnomad o==(=Mithril=Knights=- (Gnome)', '[44 Blademaster] Jethrus o==(=Mithril=Knights=- (Grey Elf)', '[44 Pyrokinetic] Poks o==(=Mithril=Knights=- (Githzerai)', '[41 Scoundrel] Dulz ~<=Shadow Knights=>~ (Vampire)', '[44 Pyrokinetic] Torpsi ~<=Shadow Knights=>~ (Githzerai)', '[44 Forest Druid] Niki ~<=Shadow Knights=>~ (Centaur)', '[44 Bounty Hunter] Ur o==(=Mithril=Knights=- (Barbarian)', '[44 Holyman] Kwirl o==(=Mithril=Knights=- (Grey Elf)', '[44 Swashbuckler] Matak o==(=Mithril=Knights=- (Vampire)', '[39 Shadowmage] Nom o==(=Mithril=Knights=- (Gnome)', '[44 Earth Magus] Naj o==(=Mithril=Knights=- (Vampire)', '[41 Holyman] Aycer o==(=Mithril=Knights=- (Grey Elf)', '[44 Spiritualist] Col o==(=Mithril=Knights=- (Grey Elf)', '[41 Crusader] Zar o==(=Mithril=Knights=- (Githzerai)', '[44 Healer] Balen o==(=Mithril=Knights=- (Grey Elf)', '[41 Shadowmage] Draqus o==(=Mithril=Knights=- (Grey Elf)', '[44 Shadowmage] Dze o==(=Mithril=Knights=- (Vampire)']","['297742', '297743', '297744', '297745', '297746', '297747', '297748', '297749', '297750', '297751', '297752', '297753', '297754', '297755', '297756', '297757', '297758', '297759']","['[43 Air Magus] Lielz *-* Clan Ragnarok *-* (Drow Elf)', '[43 Brigand] Myrk *-* Clan Ragnarok *-* (Duergar)', '[43 Spiritualist] Kru *-* Clan Ragnarok *-* (Drow Elf)', '[38 Healer] Aikc *-* Clan Ragnarok *-* (Drow Elf)', '[43 Holyman] Thugan *-* Clan Ragnarok *-* (Drow Elf)', '[43 Spiritualist] Esy *-* Clan Ragnarok *-* (Drow Elf)', '[43 Enslaver] Ra *-* Clan Ragnarok *-* (Githyanki)', '[43 MaUleR] Choro *-* Clan Ragnarok *-* (Duergar)', '[43 Guardian] Zhady *-* Clan Ragnarok *-* (Duergar)', '[43 Demonic Rider] Kiria *-* Clan Ragnarok *-* (Githyanki)', '[40 Shock Reaver] Kungen *-* Clan Ragnarok *-* (Drow Elf)', '[43 Shadowmage] Syl *-* Clan Ragnarok *-* (Drider)', '[41 Shadowmage] Sha *-* Clan Ragnarok *-* (Drow Elf)', '[43 Necrolyte] Skellen *-* Clan Ragnarok *-* (Githyanki)', '[43 Elementalist] Omm *-* Clan Ragnarok *-* (Troll)', '[41 Air Magus] Yost *-* Clan Ragnarok *-* (Vampire)', '[41 Earth Magus] Lom *-* Clan Ragnarok *-* (Vampire)']","['297760', '297761', '297762', '297763', '297764', '297765', '297766', '297767', '297768', '297769', '297770', '297771', '297772', '297773', '297774', '297775', '297776']"
05/28/24,A Ruined Path Once Covered by Cobblestones,1,1,Evils,41,Scourge,Silvertooth,*-* Clan Ragnarok *-* ,Drow Elf,297741,['[42 Thief] Drip o==(=Mithril=Knights=- (Vampire)'],['297740'],['[41 Scourge] Silvertooth *-* Clan Ragnarok *-* (Drow Elf)'],['297741']
05/28/24,Tranquil Waters of Lake Kilfray,8,1,Evils,43,Shadowmage,Sizan,*-* Clan Ragnarok *-* ,Vampire,297739,"['[44 Cavalier] Lazt o==(=Mithril=Knights=- (Githzerai)', '[44 Healer] Balen o==(=Mithril=Knights=- (Grey Elf)', '[44 Swordsman] Trist o==(=Mithril=Knights=- (Thri-Kreen)', '[43 Swashbuckler] Matak o==(=Mithril=Knights=- (Vampire)', '[44 Dark Dreamer] Nel o==(=Mithril=Knights=- (Shade)', '[44 Spiritualist] Col o==(=Mithril=Knights=- (Grey Elf)', '[44 Bounty Hunter] Ur o==(=Mithril=Knights=- (Barbarian)', '[41 Scoundrel] Dulz ~<=Shadow Knights=>~ (Vampire)']","['297724', '297727', '297728', '297729', '297731', '297733', '297734', '297736']",['[43 Shadowmage] Sizan *-* Clan Ragnarok *-* (Vampire)'],['297739']
05/28/24,The Savannah of Broken Trusts,1,3,Goodies,34,Dark Dreamer,Guid,~<=Shadow Knights=>~ ,Shade,297723,['[34 Dark Dreamer] Guid ~<=Shadow Knights=>~ (Shade)'],['297723'],"['[42 Minstrel] Sadash *-* Clan Ragnarok *-* (Vampire)', '[40 Bounty Hunter] Javok *-* Clan Ragnarok *-* (Troll)', '[43 Shadowmage] Sizan *-* Clan Ragnarok *-* (Vampire)']","['297720', '297721', '297722']"
05/27/24,On the Prison Floor L2,1,1,Evils,32,Reaper,Rotk, ,Drow Elf,297719,['[42 Thief] Drip o==(=Mithril=Knights=- (Vampire)'],['297718'],['[32 Reaper] Rotk  (Drow Elf)'],['297719']
05/26/24,a Well Traveled Path,2,1,Evils,32,Warrior,Moogrok, ,Ogre,297716,"['[36 Necrolyte] Tedtn ~<=Shadow Knights=>~ (Githzerai)', '[36 Necrolyte] Grimeare ~<=Shadow Knights=>~ (Githzerai)']","['297714', '297715']",['[32 Warrior] Moogrok  (Ogre)'],['297716']
05/26/24,Catacombs Beneath a Ruined Temple,5,1,Evils,43,Enslaver,Ra,*-* Clan Ragnarok *-* ,Githyanki,297708,"['[42 Forest Druid] Xanan o==(=Mithril=Knights=- (Centaur)', '[42 Forest Druid] Rodo o==(=Mithril=Knights=- (Centaur)', '[42 Earth Magus] Naj o==(=Mithril=Knights=- (Vampire)', '[41 Healer] Lormis ~<=Shadow Knights=>~ (Grey Elf)', '[42 Pyrokinetic] Torpsi ~<=Shadow Knights=>~ (Githzerai)']","['297697', '297698', '297699', '297701', '297705']",['[43 Enslaver] Ra *-* Clan Ragnarok *-* (Githyanki)'],['297708']
05/26/24,Catacombs Beneath a Ruined Temple,1,3,Evils,43,Necrolyte,Skellen,*-* Clan Ragnarok *-* ,Githyanki,297693,['[42 Bounty Hunter] Ur o==(=Mithril=Knights=- (Barbarian)'],['297684'],"['[43 Elementalist] Omm *-* Clan Ragnarok *-* (Troll)', '[43 Necrolyte] Skellen *-* Clan Ragnarok *-* (Githyanki)', '[43 Spiritualist] Esy *-* Clan Ragnarok *-* (Drow Elf)']","['297689', '297693', '297695']"
05/26/24,Catacombs Beneath a Ruined Temple,4,4,Goodies,42,Pyrokinetic,Poks,o==(=Mithril=Knights=- ,Githzerai,297670,"['[42 Forest Druid] Xanan o==(=Mithril=Knights=- (Centaur)', '[42 Pyrokinetic] Poks o==(=Mithril=Knights=- (Githzerai)', '[42 Bounty Hunter] Ur o==(=Mithril=Knights=- (Barbarian)', '[42 Pyrokinetic] Torpsi ~<=Shadow Knights=>~ (Githzerai)']","['297669', '297670', '297675', '297678']","['[43 Elementalist] Omm *-* Clan Ragnarok *-* (Troll)', '[43 Enslaver] Ra *-* Clan Ragnarok *-* (Githyanki)', '[43 Necrolyte] Skellen *-* Clan Ragnarok *-* (Githyanki)', '[43 Demonic Rider] Kiria *-* Clan Ragnarok *-* (Githyanki)']","['297661', '297662', '297665', '297666']"
